zaman,kur,alis,satis
1746582054,XPD,1129.5988,1306.7836
1746582054,XPT,1178.0554,1280.8062
1746586968,USD,37.9587,39.5197
1746586968,EUR,42.8933,45.0209
1746586968,GBP,50.4941,52.9516
1746586968,JPY,0.2655,0.2795
1746586968,SAR,10.2103,10.6271
1746586968,CHF,46.0583,48.4155
1746586968,NOK,3.7066,3.867
1746586968,SEK,3.9527,4.1766
1746586968,CAD,27.4827,29.0918
1746586968,AUD,24.3468,26.2805
1746586968,DKK,5.7893,6.0689
1746586968,XAU,4121.5575,4308.6709
1746586968,XAG,39.9356,42.5161
1746586968,XPD,1127.0061,1300.6778
1746586968,XPT,1179.7605,1284.1484
1746589402,USD,37.9542,39.5197
1746589402,EUR,42.869,45.0013
1746589402,GBP,50.4613,52.9164
1746589402,JPY,0.2653,0.2792
1746589402,SAR,10.2092,10.6271
1746589402,CHF,46.014,48.3865
1746589402,NOK,3.7075,3.8671
1746589402,SEK,3.9506,4.1744
1746589402,CAD,27.4814,29.0855
1746589402,AUD,24.321,26.257
1746589402,DKK,5.7859,6.066
1746589402,XAU,4100.1537,4287.3594
1746589402,XAG,39.8273,42.4105
1746589402,XPD,1124.5016,1301.9287
1746589402,XPT,1182.2042,1288.8469
1746590331,USD,37.9542,39.5197
1746590331,EUR,42.9035,45.0365
1746590331,GBP,50.4843,52.9399
1746590331,JPY,0.2655,0.2795
1746590331,SAR,10.2092,10.6271
1746590331,CHF,46.0474,48.4155
1746590331,NOK,3.7092,3.8677
1746590331,SEK,3.9545,4.1783
1746590331,CAD,27.4854,29.098
1746590331,AUD,24.3363,26.2648
1746590331,DKK,5.7902,6.0706
1746590331,XAU,4101.9419,4289.9706
1746590331,XAG,39.8157,42.43
1746590331,XPD,1124.8278,1302.0499
1746590331,XPT,1186.3946,1287.2755
1746591563,USD,37.9542,39.5197
1746591563,EUR,42.9151,45.0482
1746591563,GBP,50.5073,52.9711
1746591563,JPY,0.2655,0.2795
1746591563,SAR,10.2111,10.6243
