zaman,kur,alis,satis
1736909899,EUR,35.0335,37.8173
1736909899,GBP,41.4979,44.7947
1736909899,JPY,21.7497,23.2071
1736909899,KWD,111.3656,119.5404
1736909899,NOK,3.01595,3.21968
1736909899,PLN,8.292,8.8516
1736909899,RON,7.1082,7.5915
1736909899,RUB,0.33181,0.36508
1736909899,SAR,9.15927,9.82603
1736909899,SEK,3.07102,3.27819
1736909899,USD,34.023,36.723
1736909899,XAG,32.626,35.251
1736909899,XAU,2909.662,3141.166
1736909899,XPT,1024.733,1113.881
1736909899,ZAR,1.8134,1.9361
1736910979,AED,9.36064,10.04181
1736910979,AUD,21.2635,22.6883
1736910979,CAD,23.9309,25.5347
1736910979,CHF,37.648,40.1727
1736910979,CNY,4.68616,4.99994
1736910979,DKK,4.74355,5.06159
1736910979,EUR,35.0432,37.8279
1736910979,GBP,41.5075,44.8052
1736910979,JPY,21.7577,23.2157
1736910979,KWD,111.3677,119.5428
1736910979,NOK,3.01697,3.22066
1736910979,PLN,8.2949,8.8543
1736910979,RON,7.11,7.5932
1736910979,RUB,0.3318,0.36508
1736910979,SAR,9.1594,9.82618
1736910979,SEK,3.07203,3.27917
1736910979,USD,34.023,36.723
1736910979,XAG,32.622,35.243
1736910979,XAU,2910.45,3141.985
1736910979,XPT,1024.347,1113.986
1736910979,ZAR,1.8135,1.936
1736911819,AED,9.36088,10.04205
1736911819,AUD,21.2693,22.6959
1736911819,CAD,23.9332,25.5371
1736911819,CHF,37.649,40.1736
1736911819,CNY,4.68622,4.99999
1736911819,DKK,4.74374,5.06178
1736911819,EUR,35.0476,37.8288
1736911819,GBP,41.5086,44.81
1736911819,JPY,21.7582,23.2162
1736911819,KWD,111.3706,119.5457
1736911819,NOK,3.01766,3.2213
1736911819,PLN,8.2951,8.8553
1736911819,RON,7.1102,7.5943
1736911819,RUB,0.33181,0.36508
1736911819,SAR,9.15964,9.82642
1736911819,SEK,3.07233,3.27937
1736911819,USD,34.023,36.723
1736911819,XAG,32.667,35.295
1736911819,XAU,2911.093,3142.614
1736911819,XPT,1023.991,1114.296
1736911819,ZAR,1.8134,1.936
1736912179,AED,9.36054,10.04171
1736912179,AUD,21.2633,22.6895
1736912179,CAD,23.9306,25.5344
1736912179,CHF,37.6435,40.1723
1736912179,CNY,4.68605,4.99982
1736912179,DKK,4.74291,5.06091
1736912179,EUR,35.0395,37.8239
1736912179,GBP,41.5037,44.8048
1736912179,JPY,21.7616,23.2199
1736912179,KWD,111.3666,119.5417
1736912179,NOK,3.01728,3.22094
1736912179,PLN,8.2936,8.8531
1736912179,RON,7.1093,7.5929
1736912179,RUB,0.3318,0.36507
1736912179,SAR,9.15931,9.82608
1736912179,SEK,3.07189,3.27897
1736912179,USD,34.022,36.722
1736912179,XAG,32.649,35.272
1736912179,XAU,2910.54,3142.073
1736912179,XPT,1024.019,1113.81
1736912179,ZAR,1.8129,1.9355
1736912539,AED,9.3605,10.04167
1736912539,AUD,21.2724,22.6993
1736912539,CAD,23.9355,25.5396
1736912539,CHF,37.6516,40.1765
1736912539,CNY,4.6861,4.99987
1736912539,DKK,4.74381,5.06187
1736912539,EUR,35.0461,37.8311
1736912539,GBP,41.5137,44.8156
1736912539,JPY,21.756,23.2139
1736912539,KWD,111.3661,119.5412
1736912539,NOK,3.01807,3.22166
1736912539,PLN,8.2954,8.8548
1736912539,RON,7.1105,7.5935
1736912539,RUB,0.3318,0.36507
1736912539,SAR,9.15927,9.82604
1736912539,SEK,3.07253,3.2796
1736912539,USD,34.022,36.722
1736912539,XAG,32.66,35.281
1736912539,XAU,2911.823,3143.552
1736912539,XPT,1023.72,1113.333
1736912539,ZAR,1.8136,1.936
1736912899,AED,9.3605,10.04167
1736912899,AUD,21.2724,22.6993
1736912899,CAD,23.9355,25.5396
1736912899,CHF,37.6516,40.1765
1736912899,CNY,4.6861,4.99987
1736912899,DKK,4.74381,5.06187
1736912899,EUR,35.0461,37.8311
1736912899,GBP,41.5137,44.8156
1736912899,JPY,21.756,23.2139
1736912899,KWD,111.3661,119.5412
1736912899,NOK,3.01807,3.22166
1736912899,PLN,8.2954,8.8548
